"id_releve","date","saison","annee","site","commentaire","lieu_region","lieu_ville","lieu_code_postal","latitude","longitude","nom_zone","zone_geometrie","spot_a1s","spot_id","type_lieu","type_dechet","longueur_lineaire","surface","id_evenement","nom_evenement","type_evenement","evenement_url","evenement_envergure","nom_structure","id_structure","nb_participants","duree","type","categorie","categorie_sub","categorie_specifique","valeur"
1422,2022-05-16,"Printemps",2022,"Ferringule",NA,"Corse","Farinole","20253",42.733443238635,9.343771524012,"Zone de collecte feringule","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""Polygon"",""coordinates"":[[[9.343716,42.732891],[9.343417,42.733089],[9.343769,42.733946],[9.344155,42.733814],[9.343716,42.732891]]]}}]}",1,144,"Littoral (terrestre)/Plage (sable, galets, gravillons)","Présent au sol (abandonné) et échoué",100,3368.5530761292,1330,"Collecte Feringule","ramassage","http://www.zero-dechet-sauvage.org/evenements/oioaf-2022-05-collecte-feringule",NA,"Mare Vivu",63,9,2,"pourcentage_volumineux","pourcentage","volumineux",NA,0
1422,2022-05-16,"Printemps",2022,"Ferringule",NA,"Corse","Farinole","20253",42.733443238635,9.343771524012,"Zone de collecte feringule","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""Polygon"",""coordinates"":[[[9.343716,42.732891],[9.343417,42.733089],[9.343769,42.733946],[9.344155,42.733814],[9.343716,42.732891]]]}}]}",1,144,"Littoral (terrestre)/Plage (sable, galets, gravillons)","Présent au sol (abandonné) et échoué",100,3368.5530761292,1330,"Collecte Feringule","ramassage","http://www.zero-dechet-sauvage.org/evenements/oioaf-2022-05-collecte-feringule",NA,"Mare Vivu",63,9,2,"global_pourcentage_total","global","pourcentage","Total",0
1422,2022-05-16,"Printemps",2022,"Ferringule",NA,"Corse","Farinole","20253",42.733443238635,9.343771524012,"Zone de collecte feringule","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""Polygon"",""coordinates"":[[[9.343716,42.732891],[9.343417,42.733089],[9.343769,42.733946],[9.344155,42.733814],[9.343716,42.732891]]]}}]}",1,144,"Littoral (terrestre)/Plage (sable, galets, gravillons)","Présent au sol (abandonné) et échoué",100,3368.5530761292,1330,"Collecte Feringule","ramassage","http://www.zero-dechet-sauvage.org/evenements/oioaf-2022-05-collecte-feringule",NA,"Mare Vivu",63,9,2,"global_pourcentage_plastique","global","pourcentage","Plastique",0
1422,2022-05-16,"Printemps",2022,"Ferringule",NA,"Corse","Farinole","20253",42.733443238635,9.343771524012,"Zone de collecte feringule","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""Polygon"",""coordinates"":[[[9.343716,42.732891],[9.343417,42.733089],[9.343769,42.733946],[9.344155,42.733814],[9.343716,42.732891]]]}}]}",1,144,"Littoral (terrestre)/Plage (sable, galets, gravillons)","Présent au sol (abandonné) et échoué",100,3368.5530761292,1330,"Collecte Feringule","ramassage","http://www.zero-dechet-sauvage.org/evenements/oioaf-2022-05-collecte-feringule",NA,"Mare Vivu",63,9,2,"global_pourcentage_caoutchouc","global","pourcentage","Caoutchouc",0
1422,2022-05-16,"Printemps",2022,"Ferringule",NA,"Corse","Farinole","20253",42.733443238635,9.343771524012,"Zone de collecte feringule","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""Polygon"",""coordinates"":[[[9.343716,42.732891],[9.343417,42.733089],[9.343769,42.733946],[9.344155,42.733814],[9.343716,42.732891]]]}}]}",1,144,"Littoral (terrestre)/Plage (sable, galets, gravillons)","Présent au sol (abandonné) et échoué",100,3368.5530761292,1330,"Collecte Feringule","ramassage","http://www.zero-dechet-sauvage.org/evenements/oioaf-2022-05-collecte-feringule",NA,"Mare Vivu",63,9,2,"global_pourcentage_bois","global","pourcentage","Bois",0
1422,2022-05-16,"Printemps",2022,"Ferringule",NA,"Corse","Farinole","20253",42.733443238635,9.343771524012,"Zone de collecte feringule","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""Polygon"",""coordinates"":[[[9.343716,42.732891],[9.343417,42.733089],[9.343769,42.733946],[9.344155,42.733814],[9.343716,42.732891]]]}}]}",1,144,"Littoral (terrestre)/Plage (sable, galets, gravillons)","Présent au sol (abandonné) et échoué",100,3368.5530761292,1330,"Collecte Feringule","ramassage","http://www.zero-dechet-sauvage.org/evenements/oioaf-2022-05-collecte-feringule",NA,"Mare Vivu",63,9,2,"global_pourcentage_textile","global","pourcentage","Textile",0
1422,2022-05-16,"Printemps",2022,"Ferringule",NA,"Corse","Farinole","20253",42.733443238635,9.343771524012,"Zone de collecte feringule","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""Polygon"",""coordinates"":[[[9.343716,42.732891],[9.343417,42.733089],[9.343769,42.733946],[9.344155,42.733814],[9.343716,42.732891]]]}}]}",1,144,"Littoral (terrestre)/Plage (sable, galets, gravillons)","Présent au sol (abandonné) et échoué",100,3368.5530761292,1330,"Collecte Feringule","ramassage","http://www.zero-dechet-sauvage.org/evenements/oioaf-2022-05-collecte-feringule",NA,"Mare Vivu",63,9,2,"global_pourcentage_papier","global","pourcentage","Papier",0
1422,2022-05-16,"Printemps",2022,"Ferringule",NA,"Corse","Farinole","20253",42.733443238635,9.343771524012,"Zone de collecte feringule","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""Polygon"",""coordinates"":[[[9.343716,42.732891],[9.343417,42.733089],[9.343769,42.733946],[9.344155,42.733814],[9.343716,42.732891]]]}}]}",1,144,"Littoral (terrestre)/Plage (sable, galets, gravillons)","Présent au sol (abandonné) et échoué",100,3368.5530761292,1330,"Collecte Feringule","ramassage","http://www.zero-dechet-sauvage.org/evenements/oioaf-2022-05-collecte-feringule",NA,"Mare Vivu",63,9,2,"global_pourcentage_metal","global","pourcentage","Metal",0
1422,2022-05-16,"Printemps",2022,"Ferringule",NA,"Corse","Farinole","20253",42.733443238635,9.343771524012,"Zone de collecte feringule","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""Polygon"",""coordinates"":[[[9.343716,42.732891],[9.343417,42.733089],[9.343769,42.733946],[9.344155,42.733814],[9.343716,42.732891]]]}}]}",1,144,"Littoral (terrestre)/Plage (sable, galets, gravillons)","Présent au sol (abandonné) et échoué",100,3368.5530761292,1330,"Collecte Feringule","ramassage","http://www.zero-dechet-sauvage.org/evenements/oioaf-2022-05-collecte-feringule",NA,"Mare Vivu",63,9,2,"global_pourcentage_verre","global","pourcentage","Verre",0
1422,2022-05-16,"Printemps",2022,"Ferringule",NA,"Corse","Farinole","20253",42.733443238635,9.343771524012,"Zone de collecte feringule","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""Polygon"",""coordinates"":[[[9.343716,42.732891],[9.343417,42.733089],[9.343769,42.733946],[9.344155,42.733814],[9.343716,42.732891]]]}}]}",1,144,"Littoral (terrestre)/Plage (sable, galets, gravillons)","Présent au sol (abandonné) et échoué",100,3368.5530761292,1330,"Collecte Feringule","ramassage","http://www.zero-dechet-sauvage.org/evenements/oioaf-2022-05-collecte-feringule",NA,"Mare Vivu",63,9,2,"global_pourcentage_autre","global","pourcentage","Autre",0
1422,2022-05-16,"Printemps",2022,"Ferringule",NA,"Corse","Farinole","20253",42.733443238635,9.343771524012,"Zone de collecte feringule","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""Polygon"",""coordinates"":[[[9.343716,42.732891],[9.343417,42.733089],[9.343769,42.733946],[9.344155,42.733814],[9.343716,42.732891]]]}}]}",1,144,"Littoral (terrestre)/Plage (sable, galets, gravillons)","Présent au sol (abandonné) et échoué",100,3368.5530761292,1330,"Collecte Feringule","ramassage","http://www.zero-dechet-sauvage.org/evenements/oioaf-2022-05-collecte-feringule",NA,"Mare Vivu",63,9,2,"global_volume_plastique","global","volume","Plastique",0
1422,2022-05-16,"Printemps",2022,"Ferringule",NA,"Corse","Farinole","20253",42.733443238635,9.343771524012,"Zone de collecte feringule","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""Polygon"",""coordinates"":[[[9.343716,42.732891],[9.343417,42.733089],[9.343769,42.733946],[9.344155,42.733814],[9.343716,42.732891]]]}}]}",1,144,"Littoral (terrestre)/Plage (sable, galets, gravillons)","Présent au sol (abandonné) et échoué",100,3368.5530761292,1330,"Collecte Feringule","ramassage","http://www.zero-dechet-sauvage.org/evenements/oioaf-2022-05-collecte-feringule",NA,"Mare Vivu",63,9,2,"global_volume_caoutchouc","global","volume","Caoutchouc",0
1422,2022-05-16,"Printemps",2022,"Ferringule",NA,"Corse","Farinole","20253",42.733443238635,9.343771524012,"Zone de collecte feringule","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""Polygon"",""coordinates"":[[[9.343716,42.732891],[9.343417,42.733089],[9.343769,42.733946],[9.344155,42.733814],[9.343716,42.732891]]]}}]}",1,144,"Littoral (terrestre)/Plage (sable, galets, gravillons)","Présent au sol (abandonné) et échoué",100,3368.5530761292,1330,"Collecte Feringule","ramassage","http://www.zero-dechet-sauvage.org/evenements/oioaf-2022-05-collecte-feringule",NA,"Mare Vivu",63,9,2,"global_volume_bois","global","volume","Bois",0
1422,2022-05-16,"Printemps",2022,"Ferringule",NA,"Corse","Farinole","20253",42.733443238635,9.343771524012,"Zone de collecte feringule","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""Polygon"",""coordinates"":[[[9.343716,42.732891],[9.343417,42.733089],[9.343769,42.733946],[9.344155,42.733814],[9.343716,42.732891]]]}}]}",1,144,"Littoral (terrestre)/Plage (sable, galets, gravillons)","Présent au sol (abandonné) et échoué",100,3368.5530761292,1330,"Collecte Feringule","ramassage","http://www.zero-dechet-sauvage.org/evenements/oioaf-2022-05-collecte-feringule",NA,"Mare Vivu",63,9,2,"global_volume_textile","global","volume","Textile",0
1422,2022-05-16,"Printemps",2022,"Ferringule",NA,"Corse","Farinole","20253",42.733443238635,9.343771524012,"Zone de collecte feringule","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""Polygon"",""coordinates"":[[[9.343716,42.732891],[9.343417,42.733089],[9.343769,42.733946],[9.344155,42.733814],[9.343716,42.732891]]]}}]}",1,144,"Littoral (terrestre)/Plage (sable, galets, gravillons)","Présent au sol (abandonné) et échoué",100,3368.5530761292,1330,"Collecte Feringule","ramassage","http://www.zero-dechet-sauvage.org/evenements/oioaf-2022-05-collecte-feringule",NA,"Mare Vivu",63,9,2,"global_volume_papier","global","volume","Papier",0
1422,2022-05-16,"Printemps",2022,"Ferringule",NA,"Corse","Farinole","20253",42.733443238635,9.343771524012,"Zone de collecte feringule","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""Polygon"",""coordinates"":[[[9.343716,42.732891],[9.343417,42.733089],[9.343769,42.733946],[9.344155,42.733814],[9.343716,42.732891]]]}}]}",1,144,"Littoral (terrestre)/Plage (sable, galets, gravillons)","Présent au sol (abandonné) et échoué",100,3368.5530761292,1330,"Collecte Feringule","ramassage","http://www.zero-dechet-sauvage.org/evenements/oioaf-2022-05-collecte-feringule",NA,"Mare Vivu",63,9,2,"global_volume_metal","global","volume","Metal",0
1422,2022-05-16,"Printemps",2022,"Ferringule",NA,"Corse","Farinole","20253",42.733443238635,9.343771524012,"Zone de collecte feringule","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""Polygon"",""coordinates"":[[[9.343716,42.732891],[9.343417,42.733089],[9.343769,42.733946],[9.344155,42.733814],[9.343716,42.732891]]]}}]}",1,144,"Littoral (terrestre)/Plage (sable, galets, gravillons)","Présent au sol (abandonné) et échoué",100,3368.5530761292,1330,"Collecte Feringule","ramassage","http://www.zero-dechet-sauvage.org/evenements/oioaf-2022-05-collecte-feringule",NA,"Mare Vivu",63,9,2,"global_volume_verre","global","volume","Verre",0
1422,2022-05-16,"Printemps",2022,"Ferringule",NA,"Corse","Farinole","20253",42.733443238635,9.343771524012,"Zone de collecte feringule","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""Polygon"",""coordinates"":[[[9.343716,42.732891],[9.343417,42.733089],[9.343769,42.733946],[9.344155,42.733814],[9.343716,42.732891]]]}}]}",1,144,"Littoral (terrestre)/Plage (sable, galets, gravillons)","Présent au sol (abandonné) et échoué",100,3368.5530761292,1330,"Collecte Feringule","ramassage","http://www.zero-dechet-sauvage.org/evenements/oioaf-2022-05-collecte-feringule",NA,"Mare Vivu",63,9,2,"global_volume_autre","global","volume","Autre",0
1422,2022-05-16,"Printemps",2022,"Ferringule",NA,"Corse","Farinole","20253",42.733443238635,9.343771524012,"Zone de collecte feringule","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""Polygon"",""coordinates"":[[[9.343716,42.732891],[9.343417,42.733089],[9.343769,42.733946],[9.344155,42.733814],[9.343716,42.732891]]]}}]}",1,144,"Littoral (terrestre)/Plage (sable, galets, gravillons)","Présent au sol (abandonné) et échoué",100,3368.5530761292,1330,"Collecte Feringule","ramassage","http://www.zero-dechet-sauvage.org/evenements/oioaf-2022-05-collecte-feringule",NA,"Mare Vivu",63,9,2,"sacs_pourcentage_plastique","sacs","pourcentage","Plastique",0
1422,2022-05-16,"Printemps",2022,"Ferringule",NA,"Corse","Farinole","20253",42.733443238635,9.343771524012,"Zone de collecte feringule","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""Polygon"",""coordinates"":[[[9.343716,42.732891],[9.343417,42.733089],[9.343769,42.733946],[9.344155,42.733814],[9.343716,42.732891]]]}}]}",1,144,"Littoral (terrestre)/Plage (sable, galets, gravillons)","Présent au sol (abandonné) et échoué",100,3368.5530761292,1330,"Collecte Feringule","ramassage","http://www.zero-dechet-sauvage.org/evenements/oioaf-2022-05-collecte-feringule",NA,"Mare Vivu",63,9,2,"sacs_pourcentage_caoutchouc","sacs","pourcentage","Caoutchouc",0
1422,2022-05-16,"Printemps",2022,"Ferringule",NA,"Corse","Farinole","20253",42.733443238635,9.343771524012,"Zone de collecte feringule","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""Polygon"",""coordinates"":[[[9.343716,42.732891],[9.343417,42.733089],[9.343769,42.733946],[9.344155,42.733814],[9.343716,42.732891]]]}}]}",1,144,"Littoral (terrestre)/Plage (sable, galets, gravillons)","Présent au sol (abandonné) et échoué",100,3368.5530761292,1330,"Collecte Feringule","ramassage","http://www.zero-dechet-sauvage.org/evenements/oioaf-2022-05-collecte-feringule",NA,"Mare Vivu",63,9,2,"sacs_pourcentage_bois","sacs","pourcentage","Bois",0
1422,2022-05-16,"Printemps",2022,"Ferringule",NA,"Corse","Farinole","20253",42.733443238635,9.343771524012,"Zone de collecte feringule","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""Polygon"",""coordinates"":[[[9.343716,42.732891],[9.343417,42.733089],[9.343769,42.733946],[9.344155,42.733814],[9.343716,42.732891]]]}}]}",1,144,"Littoral (terrestre)/Plage (sable, galets, gravillons)","Présent au sol (abandonné) et échoué",100,3368.5530761292,1330,"Collecte Feringule","ramassage","http://www.zero-dechet-sauvage.org/evenements/oioaf-2022-05-collecte-feringule",NA,"Mare Vivu",63,9,2,"sacs_pourcentage_textile","sacs","pourcentage","Textile",0
1422,2022-05-16,"Printemps",2022,"Ferringule",NA,"Corse","Farinole","20253",42.733443238635,9.343771524012,"Zone de collecte feringule","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""Polygon"",""coordinates"":[[[9.343716,42.732891],[9.343417,42.733089],[9.343769,42.733946],[9.344155,42.733814],[9.343716,42.732891]]]}}]}",1,144,"Littoral (terrestre)/Plage (sable, galets, gravillons)","Présent au sol (abandonné) et échoué",100,3368.5530761292,1330,"Collecte Feringule","ramassage","http://www.zero-dechet-sauvage.org/evenements/oioaf-2022-05-collecte-feringule",NA,"Mare Vivu",63,9,2,"sacs_pourcentage_papier","sacs","pourcentage","Papier",0
1422,2022-05-16,"Printemps",2022,"Ferringule",NA,"Corse","Farinole","20253",42.733443238635,9.343771524012,"Zone de collecte feringule","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""Polygon"",""coordinates"":[[[9.343716,42.732891],[9.343417,42.733089],[9.343769,42.733946],[9.344155,42.733814],[9.343716,42.732891]]]}}]}",1,144,"Littoral (terrestre)/Plage (sable, galets, gravillons)","Présent au sol (abandonné) et échoué",100,3368.5530761292,1330,"Collecte Feringule","ramassage","http://www.zero-dechet-sauvage.org/evenements/oioaf-2022-05-collecte-feringule",NA,"Mare Vivu",63,9,2,"sacs_pourcentage_metal","sacs","pourcentage","Metal",0
1422,2022-05-16,"Printemps",2022,"Ferringule",NA,"Corse","Farinole","20253",42.733443238635,9.343771524012,"Zone de collecte feringule","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""Polygon"",""coordinates"":[[[9.343716,42.732891],[9.343417,42.733089],[9.343769,42.733946],[9.344155,42.733814],[9.343716,42.732891]]]}}]}",1,144,"Littoral (terrestre)/Plage (sable, galets, gravillons)","Présent au sol (abandonné) et échoué",100,3368.5530761292,1330,"Collecte Feringule","ramassage","http://www.zero-dechet-sauvage.org/evenements/oioaf-2022-05-collecte-feringule",NA,"Mare Vivu",63,9,2,"sacs_pourcentage_verre","sacs","pourcentage","Verre",0
1422,2022-05-16,"Printemps",2022,"Ferringule",NA,"Corse","Farinole","20253",42.733443238635,9.343771524012,"Zone de collecte feringule","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""Polygon"",""coordinates"":[[[9.343716,42.732891],[9.343417,42.733089],[9.343769,42.733946],[9.344155,42.733814],[9.343716,42.732891]]]}}]}",1,144,"Littoral (terrestre)/Plage (sable, galets, gravillons)","Présent au sol (abandonné) et échoué",100,3368.5530761292,1330,"Collecte Feringule","ramassage","http://www.zero-dechet-sauvage.org/evenements/oioaf-2022-05-collecte-feringule",NA,"Mare Vivu",63,9,2,"sacs_pourcentage_autre","sacs","pourcentage","Autre",0
1422,2022-05-16,"Printemps",2022,"Ferringule",NA,"Corse","Farinole","20253",42.733443238635,9.343771524012,"Zone de collecte feringule","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""Polygon"",""coordinates"":[[[9.343716,42.732891],[9.343417,42.733089],[9.343769,42.733946],[9.344155,42.733814],[9.343716,42.732891]]]}}]}",1,144,"Littoral (terrestre)/Plage (sable, galets, gravillons)","Présent au sol (abandonné) et échoué",100,3368.5530761292,1330,"Collecte Feringule","ramassage","http://www.zero-dechet-sauvage.org/evenements/oioaf-2022-05-collecte-feringule",NA,"Mare Vivu",63,9,2,"sacs_volume_plastique","sacs","volume","Plastique",0
1422,2022-05-16,"Printemps",2022,"Ferringule",NA,"Corse","Farinole","20253",42.733443238635,9.343771524012,"Zone de collecte feringule","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""Polygon"",""coordinates"":[[[9.343716,42.732891],[9.343417,42.733089],[9.343769,42.733946],[9.344155,42.733814],[9.343716,42.732891]]]}}]}",1,144,"Littoral (terrestre)/Plage (sable, galets, gravillons)","Présent au sol (abandonné) et échoué",100,3368.5530761292,1330,"Collecte Feringule","ramassage","http://www.zero-dechet-sauvage.org/evenements/oioaf-2022-05-collecte-feringule",NA,"Mare Vivu",63,9,2,"sacs_volume_caoutchouc","sacs","volume","Caoutchouc",0
